NAME	DESCRIPTION	RootControl12h	RootControl24h	RootControl6h	RootPA0112h	RootPA0124h	RootPA016h
AT1G04360	ATL1@RING-H2 finger protein ATL1 [Source:UniProtKB/Swiss-Prot;Acc:P93823]	0.0	68.94	0.0	0.0	0.0	0.0
AT1G04400	CRY2@Cryptochrome-2 [Source:UniProtKB/Swiss-Prot;Acc:Q96524]	96.95	0.0	48.3	0.0	0.0	144.21
AT1G04410	MDH1@Malate dehydrogenase [Source:UniProtKB/TrEMBL;Acc:A0A178W4H0]	909.45	1130.24	1430.66	839.84	552.7	825.28
AT1G04430	NA@Probable methyltransferase PMT8 [Source:UniProtKB/Swiss-Prot;Acc:Q940J9]	46.51	0.0	47.23	0.0	0.0	0.0
AT1G04440	CKL13@Casein kinase 1-like protein 13 [Source:UniProtKB/Swiss-Prot;Acc:Q5XF24]	97.6	48.58	97.25	0.0	101.8	48.39
AT1G04480	RPL23A@60S ribosomal protein L23 [Source:UniProtKB/Swiss-Prot;Acc:P49690]	0.0	668.45	0.0	171.2	350.27	166.09
AT1G04487	NA@\N	0.0	222.15	0.0	0.0	0.0	0.0
AT1G04503	NA@\N	190.43	0.0	342.22	0.0	0.0	0.0
AT1G04510	PRP19A@Pre-mRNA-processing factor 19 homolog 1 [Source:UniProtKB/Swiss-Prot;Acc:Q94BR4]	0.0	60.02	0.0	0.0	0.0	0.0
AT1G04530	TPR4@Tetratricopeptide repeat (TPR)-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q8VZ31]	0.0	0.0	240.69	0.0	0.0	79.96
AT1G04537	NA@\N	0.0	456.93	0.0	0.0	0.0	0.0
AT1G04550	IAA12@Auxin-responsive protein IAA12 [Source:UniProtKB/Swiss-Prot;Acc:Q38830]	0.0	91.79	0.0	0.0	0.0	0.0
AT1G04570	NA@Probable folate-biopterin transporter 8, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:F4I5Q2]	0.0	58.18	0.0	0.0	0.0	0.0
AT1G04590	NA@BEST Arabidopsis thaliana protein match is: Pentatricopeptide repeat (PPR) superfamily protein (TAIR:AT4G21190.1); Ha. [Source:TAIR;Acc:AT1G04590]	0.0	92.1	0.0	0.0	91.98	0.0
AT1G04620	HCAR@7-hydroxymethyl chlorophyll a reductase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8GS60]	53.22	0.0	0.0	0.0	0.0	0.0
AT1G04630	MEE4@NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13-A [Source:UniProtKB/Swiss-Prot;Acc:Q8RWA7]	0.0	0.0	0.0	0.0	198.69	0.0
AT1G04647	NA@\N	0.0	0.0	0.0	0.0	0.0	115.43
AT1G04680	NA@Pectate lyase [Source:UniProtKB/TrEMBL;Acc:A0A178W464]	57.37	114.16	57.11	57.71	0.0	0.0
AT1G04690	KAB1@Probable voltage-gated potassium channel subunit beta [Source:UniProtKB/Swiss-Prot;Acc:O23016]	228.0	0.0	0.0	76.56	79.18	0.0
AT1G04710	KAT1@PKT4 [Source:UniProtKB/TrEMBL;Acc:A0A178W7T5]	72.8	0.0	0.0	0.0	0.0	0.0
AT1G04750	VAMP721@Putative vesicle-associated membrane protein, synaptobrevin 7B [Source:UniProtKB/TrEMBL;Acc:Q681L9]	0.0	314.76	118.02	120.62	248.21	117.82
AT1G04770	NA@Protein SULFUR DEFICIENCY-INDUCED 2 [Source:UniProtKB/Swiss-Prot;Acc:Q8L730]	0.0	0.0	0.0	99.21	0.0	0.0
AT1G04780	NA@Ankyrin repeat family protein [Source:UniProtKB/TrEMBL;Acc:Q8GXW8]	0.0	36.32	0.0	0.0	0.0	36.19
AT1G04790	NA@At1g04790 [Source:UniProtKB/TrEMBL;Acc:Q93XZ6]	0.0	42.09	0.0	0.0	0.0	0.0
AT1G04810	RPN2B@26S proteasome non-ATPase regulatory subunit 1 homolog [Source:UniProtKB/TrEMBL;Acc:A0A178WEG0]	0.0	0.0	0.0	33.54	34.86	0.0
AT1G04820	TUBA4@Tubulin alpha-2 chain [Source:UniProtKB/Swiss-Prot;Acc:B9DGT7]	303.31	511.29	241.47	61.04	126.48	180.33
AT1G04830	NA@Ypt/Rab-GAP domain of gyp1p superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4I5T4]	69.85	0.0	208.33	0.0	84.09	0.0
AT1G04850	NA@F13M7.16 protein [Source:UniProtKB/TrEMBL;Acc:Q9MAT3]	219.42	0.0	217.48	294.66	228.01	144.83
AT1G04860	UBP2@Ubiquitinyl hydrolase 1 [Source:UniProtKB/TrEMBL;Acc:A0A178WGQ0]	33.37	33.24	33.31	0.0	34.83	99.37
AT1G04870	PRMT10@PRMT10 [Source:UniProtKB/TrEMBL;Acc:A0A178WKU5]	0.0	0.0	149.25	0.0	166.71	0.0
AT1G04900	NA@Protein arginine methyltransferase NDUFAF7 [Source:UniProtKB/TrEMBL;Acc:A0A178WEZ0]	0.0	0.0	0.0	0.0	0.0	69.22
AT1G04910	OFUT1@O-fucosyltransferase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8W486]	0.0	56.4	0.0	0.0	0.0	0.0
AT1G04940	TIC20-I@Protein TIC 20-I, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8GZ79]	0.0	0.0	0.0	107.64	0.0	0.0
AT1G04950	TAF6@TAFII59 [Source:UniProtKB/TrEMBL;Acc:A0A178W741]	110.88	0.0	0.0	0.0	51.95	0.0
AT1G04960	NA@Protein of unknown function (DUF1664) [Source:TAIR;Acc:AT1G04960]	0.0	0.0	0.0	86.19	89.03	0.0
AT1G04970	NA@Putative BPI/LBP family protein At1g04970 [Source:UniProtKB/Swiss-Prot;Acc:Q9MAU5]	0.0	67.06	0.0	0.0	0.0	0.0
AT1G04977	NA@\N	0.0	0.0	0.0	0.0	244.38	0.0
AT1G04980	PDIL2-2@Protein disulfide-isomerase like 2-2 [Source:UniProtKB/Swiss-Prot;Acc:Q9MAU6]	0.0	145.25	145.18	0.0	0.0	144.64
AT1G04985	NA@Triacylglycerol lipase-like protein [Source:UniProtKB/TrEMBL;Acc:Q84JL8]	0.0	158.86	0.0	0.0	0.0	0.0
AT1G04990	NA@Zinc finger CCCH domain-containing protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q94AD9]	0.0	0.0	70.34	71.26	207.74	0.0
AT1G05000	NA@Phosphotyrosine protein phosphatases superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4I780]	0.0	0.0	100.97	411.45	106.05	100.72
AT1G05010	ACO4@1-aminocyclopropane-1-carboxylate oxidase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q06588]	160.99	0.0	0.0	0.0	0.0	0.0
AT1G05030	NA@Probable plastidic glucose transporter 1 [Source:UniProtKB/Swiss-Prot;Acc:Q0WVE9]	0.0	0.0	0.0	64.21	0.0	63.2
AT1G05055	GTF2H2@General transcription factor IIH subunit [Source:UniProtKB/TrEMBL;Acc:A0A178W5Z7]	0.0	76.2	0.0	0.0	0.0	0.0
AT1G05060	NA@At1g05060 [Source:UniProtKB/TrEMBL;Acc:Q9ZVP0]	255.5	0.0	0.0	0.0	132.8	0.0
AT1G05065	CLE20@CLAVATA3/ESR (CLE)-related protein 20 [Source:UniProtKB/Swiss-Prot;Acc:Q3EDI6]	0.0	0.0	0.0	205.01	0.0	0.0
AT1G05070	NA@At1g05070/T7A14_6 [Source:UniProtKB/TrEMBL;Acc:Q94AB8]	0.0	0.0	132.03	0.0	0.0	0.0
AT1G05090	NA@dentin sialophosphoprotein-related [Source:TAIR;Acc:AT1G05090]	0.0	80.91	0.0	0.0	0.0	0.0
AT1G05120	NA@Helicase protein with RING/U-box domain [Source:TAIR;Acc:AT1G05120]	0.0	40.0	0.0	0.0	0.0	0.0
AT1G05140	ARASP2@Probable membrane metalloprotease ARASP2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O23053]	0.0	0.0	161.65	0.0	0.0	0.0
AT1G05150	NA@Uncharacterized TPR repeat-containing protein At1g05150 [Source:UniProtKB/Swiss-Prot;Acc:O23052]	78.18	0.0	0.0	39.27	0.0	155.14
AT1G05180	AXR1@NEDD8-activating enzyme E1 regulatory subunit [Source:UniProtKB/TrEMBL;Acc:A0A178WFT2]	132.72	0.0	0.0	0.0	121.54	0.0
AT1G05190	RPL6@50S ribosomal protein L6, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O23049]	373.6	0.0	0.0	0.0	0.0	0.0
AT1G05200	GLR3.4@Glutamate receptor [Source:UniProtKB/TrEMBL;Acc:Q53YX3]	0.0	0.0	34.72	0.0	0.0	0.0
AT1G05230	HDG2@AT1G05230 protein [Source:UniProtKB/TrEMBL;Acc:B9DFH8]	43.51	0.0	0.0	0.0	0.0	0.0
AT1G05250	PER2@Peroxidase 1 [Source:UniProtKB/Swiss-Prot;Acc:P0DI10]	248.29	164.52	328.66	0.0	0.0	0.0
AT1G05260	PER3@Peroxidase [Source:UniProtKB/TrEMBL;Acc:Q0WSR2]	202.11	100.36	400.53	203.99	0.0	99.88
AT1G05270	NA@At1g05270 [Source:UniProtKB/TrEMBL;Acc:Q8GXY6]	0.0	69.11	0.0	0.0	0.0	0.0
AT1G05320	NA@FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: fruit, egg cell; CONTAINS InterPro DOMAIN/s: Prefoldin (InterPro:IPR009053); BEST Arabidopsis thaliana protein m /.../s: unknown protein (TAIR:AT2G32240.1); Ha. [Source:TAIR;Acc:AT1G05320]	41.58	40.94	0.0	0.0	0.0	0.0
AT1G05333	NA@\N	0.0	0.0	0.0	0.0	42.65	0.0
AT1G05340	NA@Cysteine-rich TM module stress tolerance protein [Source:UniProtKB/TrEMBL;Acc:O23035]	0.0	0.0	0.0	179.96	183.91	174.39
AT1G05347	NA@\N	0.0	813.0	0.0	0.0	0.0	0.0
AT1G05350	NA@Ubiquitin-like modifier-activating enzyme 5 [Source:UniProtKB/Swiss-Prot;Acc:O23034]	62.69	0.0	0.0	0.0	0.0	0.0
AT1G05360	KMS2@Vacuole membrane protein KMS2 [Source:UniProtKB/Swiss-Prot;Acc:F4I8Q7]	0.0	68.24	0.0	0.0	0.0	0.0
AT1G05380	NA@Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger protein [Source:UniProtKB/TrEMBL;Acc:Q9ZW00]	27.23	0.0	80.47	26.86	0.0	0.0
AT1G05410	NA@At1g05410/T25N20_5 [Source:UniProtKB/TrEMBL;Acc:Q8VZE5]	0.0	68.46	0.0	0.0	0.0	0.0
AT1G05430	NA@Uncharacterized protein At1g05430 [Source:UniProtKB/TrEMBL;Acc:Q8LC42]	0.0	0.0	0.0	0.0	0.0	107.63
AT1G05450	NA@Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q1G2Y5]	0.0	0.0	0.0	158.27	0.0	0.0
AT1G05453	NA@\N	0.0	0.0	0.0	158.69	0.0	0.0
AT1G05460	SDE3@Probable RNA helicase SDE3 [Source:UniProtKB/Swiss-Prot;Acc:Q8GYD9]	0.0	33.82	0.0	0.0	0.0	0.0
AT1G05500	SYT5@Synaptotagmin-5 [Source:UniProtKB/Swiss-Prot;Acc:Q8L706]	0.0	66.98	53.28	53.81	70.19	0.0
AT1G05520	NA@At1g05520/T25N20_16 [Source:UniProtKB/TrEMBL;Acc:Q8H0S3]	39.33	78.33	39.23	0.0	0.0	39.02
AT1G05560	UGT1@UDP-glucosyltransferase 75B1 [Source:TAIR;Acc:AT1G05560]	0.0	65.09	65.09	279.4	204.62	194.48
AT1G05570	CALS1@Callose synthase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9AUE0]	73.39	36.57	35.7	0.0	0.0	18.23
AT1G05575	NA@Transmembrane protein [Source:UniProtKB/TrEMBL;Acc:Q8LC91]	0.0	0.0	200.18	0.0	0.0	0.0
AT1G05590	HEXO2@Beta-hexosaminidase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SYK0]	0.0	0.0	54.73	0.0	0.0	0.0
AT1G05620	URH2@Probable uridine nucleosidase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q8LAC4]	97.35	96.7	0.0	0.0	0.0	0.0
AT1G05630	AT5PTASE13@Endonuclease/exonuclease/phosphatase family protein [Source:TAIR;Acc:AT1G05630]	29.83	0.0	0.0	0.0	0.0	0.0
AT1G05650	NA@F3F20.10 protein [Source:UniProtKB/TrEMBL;Acc:Q9SYK6]	0.0	81.76	0.0	0.0	0.0	0.0
AT1G05660	NA@F3F20.11 protein [Source:UniProtKB/TrEMBL;Acc:Q9SYK7]	80.2	0.0	79.64	0.0	0.0	0.0
AT1G05680	UGT74E2@Glycosyltransferase (Fragment) [Source:UniProtKB/TrEMBL;Acc:A0A0K1SBE8]	0.0	0.0	0.0	763.87	71.87	341.51
AT1G05687	NA@\N	163.69	162.12	0.0	0.0	0.0	0.0
AT1G05700	NA@Leucine-rich repeat transmembrane protein kinase protein [Source:TAIR;Acc:AT1G05700]	0.0	0.0	0.0	40.45	0.0	0.0
AT1G05720	NA@Selenoprotein family protein [Source:UniProtKB/TrEMBL;Acc:Q8GWP6]	164.18	0.0	0.0	166.49	0.0	0.0
AT1G05770	JAL2@Jacalin-related lectin 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9MA49]	0.0	0.0	175.94	0.0	0.0	0.0
AT1G05787	NA@\N	279.89	0.0	0.0	0.0	0.0	0.0
AT1G05830	ATX2@Histone-lysine N-methyltransferase ATX2 [Source:UniProtKB/Swiss-Prot;Acc:P0CB22]	30.04	59.86	0.0	0.0	31.36	0.0
AT1G05837	NA@\N	0.0	0.0	0.0	0.0	136.63	0.0
AT1G05850	CTL1@Chitinase-like protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9MA41]	829.62	299.94	299.74	75.98	157.15	522.64
AT1G05870	NA@At1g05870 [Source:UniProtKB/TrEMBL;Acc:Q9MA39]	0.0	0.0	0.0	88.0	120.43	0.0
AT1G05890	ARI5@RBR-type E3 ubiquitin transferase [Source:UniProtKB/TrEMBL;Acc:F4IAE4]	96.99	0.0	0.0	48.76	97.9	93.08
AT1G05910	NA@ATPase family AAA domain-containing protein At1g05910 [Source:UniProtKB/Swiss-Prot;Acc:F4IAE9]	0.0	0.0	0.0	28.44	29.58	0.0
AT1G05940	CAT9@Cationic amino acid transporter 9, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9C5D6]	0.0	0.0	0.0	59.32	122.92	58.42
AT1G05960	NA@ARM repeat superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4IAF6]	31.95	62.14	0.0	0.0	33.35	0.0
AT1G05970	NA@RNA-binding (RRM/RBD/RNP motifs) family protein [Source:UniProtKB/TrEMBL;Acc:Q9LNE8]	0.0	0.0	0.0	161.32	0.0	0.0
AT1G06000	UGT89C1@Glycosyltransferase (Fragment) [Source:UniProtKB/TrEMBL;Acc:W8PVE7]	0.0	0.0	153.35	0.0	0.0	0.0
AT1G06002	NA@Potential natural antisense gene, locus overlaps with AT1G06000 [Source:TAIR;Acc:AT1G06002]	0.0	0.0	0.0	75.24	0.0	0.0
AT1G06040	BBX24@B-box zinc finger protein 24 [Source:UniProtKB/Swiss-Prot;Acc:Q96288]	96.14	266.79	95.32	97.0	0.0	0.0
AT1G06050	NA@Protein of unknown function (DUF1336) [Source:TAIR;Acc:AT1G06050]	0.0	0.0	0.0	87.72	0.0	86.06
AT1G06060	NA@At1g06060 [Source:UniProtKB/TrEMBL;Acc:Q9LNE1]	0.0	0.0	0.0	0.0	0.0	114.33
AT1G06070	NA@At1g06070 [Source:UniProtKB/TrEMBL;Acc:Q9LNE0]	0.0	0.0	0.0	119.94	0.0	59.06
AT1G06090	NA@Delta-9 desaturase-like 1 protein [Source:UniProtKB/Swiss-Prot;Acc:Q9LND9]	0.0	0.0	0.0	0.0	0.0	50.51
AT1G06110	SKIP16@F-box protein SKIP16 [Source:UniProtKB/Swiss-Prot;Acc:Q9LND7]	0.0	0.0	0.0	76.73	0.0	75.39
AT1G06120	NA@Delta-9 desaturase-like 3 protein [Source:UniProtKB/Swiss-Prot;Acc:Q9FPD5]	0.0	110.47	0.0	0.0	0.0	0.0
AT1G06130	GLX2-4@GLX2-4 [Source:UniProtKB/TrEMBL;Acc:A0A178WGQ2]	0.0	0.0	0.0	0.0	0.0	94.31
AT1G06150	EMB1444@basic helix-loop-helix (bHLH) DNA-binding superfamily protein [Source:TAIR;Acc:AT1G06150]	38.82	0.0	0.0	0.0	0.0	0.0
AT1G06180	ATMYB13@Transcription factor MYB13 [Source:UniProtKB/Swiss-Prot;Acc:Q9LNC9]	0.0	0.0	0.0	122.38	125.89	0.0
AT1G06210	TOL2@TOM1-like protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LNC6]	77.35	0.0	0.0	0.0	80.58	0.0
AT1G06220	CLO@110 kDa U5 small nuclear ribonucleoprotein component CLO [Source:UniProtKB/Swiss-Prot;Acc:Q9LNC5]	66.56	99.44	33.21	0.0	0.0	0.0
AT1G06230	GTE4@Transcription factor GTE4 [Source:UniProtKB/Swiss-Prot;Acc:Q9LNC4]	35.8	0.0	68.18	63.81	101.83	35.53
AT1G06240	NA@Uncharacterized protein At1g06240 [Source:UniProtKB/TrEMBL;Acc:Q8H109]	0.0	0.0	73.77	0.0	0.0	0.0
AT1G06290	ACX3@Acyl-coenzyme A oxidase 3, peroxisomal [Source:UniProtKB/Swiss-Prot;Acc:P0CZ23]	0.0	46.26	46.31	0.0	0.0	46.08
AT1G06310	ACX3.2@Putative acyl-coenzyme A oxidase 3.2, peroxisomal [Source:UniProtKB/Swiss-Prot;Acc:Q9LMI7]	50.13	0.0	0.0	0.0	0.0	0.0
AT1G06380	NA@Ribosomal protein L1p/L10e family [Source:UniProtKB/TrEMBL;Acc:Q9LMI1]	0.0	95.34	0.0	0.0	0.0	0.0
AT1G06390	ASK9@SK22 [Source:UniProtKB/TrEMBL;Acc:A0A178WCN5]	0.0	0.0	0.0	77.6	80.24	76.24
AT1G06400	RABA1A@Ras-related protein RABA1a [Source:UniProtKB/Swiss-Prot;Acc:P28185]	93.74	0.0	0.0	189.13	97.59	0.0
AT1G06410	TPS7@TPS7 [Source:UniProtKB/TrEMBL;Acc:A0A178WH64]	67.51	64.83	0.0	33.9	0.0	100.51
AT1G06430	FTSH8@ATP-dependent zinc metalloprotease FTSH 8, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8W585]	102.96	51.23	144.2	96.99	0.0	0.0
AT1G06440	NA@At1g06440 [Source:UniProtKB/TrEMBL;Acc:Q9SHI9]	0.0	62.51	0.0	0.0	0.0	0.0
AT1G06450	CAF1-1@Probable CCR4-associated factor 1 homolog 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SHJ0]	0.0	0.0	0.0	0.0	0.0	89.48
AT1G06470	NA@Probable sugar phosphate/phosphate translocator At1g06470 [Source:UniProtKB/Swiss-Prot;Acc:Q8H184]	65.68	0.0	0.0	0.0	68.45	0.0
AT1G06500	NA@AT1G06500 protein [Source:UniProtKB/TrEMBL;Acc:Q8VY54]	0.0	0.0	0.0	0.0	224.15	0.0
AT1G06530	PMD2@Peroxisomal and mitochondrial division factor 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SHJ6]	0.0	0.0	86.81	0.0	0.0	0.0
AT1G06550	NA@3-hydroxyisobutyryl-CoA hydrolase-like protein 5 [Source:UniProtKB/Swiss-Prot;Acc:Q9SHJ8]	77.35	230.69	76.84	77.93	161.16	76.56
AT1G06560	NA@At1g06560 [Source:UniProtKB/TrEMBL;Acc:Q84MA1]	0.0	0.0	0.0	59.19	0.0	0.0
AT1G06570	HPD@4-hydroxyphenylpyruvate dioxygenase [Source:UniProtKB/Swiss-Prot;Acc:P93836]	0.0	0.0	0.0	94.56	0.0	0.0
AT1G06620	NA@1-aminocyclopropane-1-carboxylate oxidase homolog 1 [Source:UniProtKB/Swiss-Prot;Acc:Q84MB3]	0.0	0.0	82.23	0.0	0.0	0.0
AT1G06640	NA@1-aminocyclopropane-1-carboxylate oxidase homolog 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9C5K7]	246.97	296.15	288.7	135.14	85.29	53.67
AT1G06650	NA@1-aminocyclopropane-1-carboxylate oxidase homolog 3 [Source:UniProtKB/Swiss-Prot;Acc:Q8H1S4]	92.0	114.05	0.0	0.0	0.0	0.0
AT1G06670	NIH@DExH-box ATP-dependent RNA helicase DExH2 [Source:UniProtKB/Swiss-Prot;Acc:F4IDQ6]	0.0	22.12	0.0	0.0	46.35	0.0
AT1G06680	PSBP1@Oxygen-evolving enhancer protein 2-1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q42029]	92.7	0.0	120.64	0.0	0.0	0.0
AT1G06690	NA@Uncharacterized oxidoreductase At1g06690, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q94A68]	0.0	0.0	0.0	0.0	0.0	75.34
AT1G06700	PTI11@PTI1-like tyrosine-protein kinase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8H1G6]	0.0	0.0	126.77	0.0	0.0	0.0
AT1G06710	NA@Tetratricopeptide repeat (TPR)-like superfamily protein [Source:TAIR;Acc:AT1G06710]	0.0	33.44	0.0	0.0	0.0	0.0
AT1G06720	NA@P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:TAIR;Acc:AT1G06720]	0.0	38.91	31.22	0.0	40.77	0.0
AT1G06740	NA@At1g06740 [Source:UniProtKB/TrEMBL;Acc:Q9M9Y2]	0.0	0.0	0.0	48.56	0.0	0.0
AT1G06760	NA@Histone H1.1 [Source:UniProtKB/Swiss-Prot;Acc:P26568]	162.16	0.0	0.0	223.9	0.0	328.43
AT1G06770	DRIP1@E3 ubiquitin protein ligase DRIP1 [Source:UniProtKB/Swiss-Prot;Acc:Q9M9Y4]	0.0	60.38	0.0	0.0	0.0	0.0
AT1G06780	GAUT6@Hexosyltransferase [Source:UniProtKB/TrEMBL;Acc:F4IDS0]	0.0	47.35	0.0	49.42	0.0	48.74
AT1G06790	NA@F4H5.12 protein [Source:UniProtKB/TrEMBL;Acc:Q9M9Y6]	0.0	0.0	0.0	0.0	144.44	0.0
AT1G06800	PLA-I{gamma}1@PLA-I(gamma)1 [Source:UniProtKB/TrEMBL;Acc:A0A178WG46]	65.8	65.45	0.0	0.0	0.0	0.0
AT1G06820	CRTISO@Prolycopene isomerase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9M9Y8]	0.0	0.0	51.25	0.0	0.0	0.0
AT1G06840	NA@Probable LRR receptor-like serine/threonine-protein kinase At1g06840 [Source:UniProtKB/Swiss-Prot;Acc:C0LGD7]	105.62	0.0	70.26	141.44	220.45	34.94
AT1G06850	AtbZIP52@AtbZIP transcription factor [Source:UniProtKB/TrEMBL;Acc:Q8VWG0]	156.17	0.0	0.0	0.0	162.15	0.0
AT1G06853	NA@\N	0.0	0.0	908.31	0.0	0.0	0.0
AT1G06870	TPP2@Probable thylakoidal processing peptidase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9M9Z2]	68.4	68.03	68.01	68.87	0.0	67.75
AT1G06890	UXT3@UDP-xylose transporter 3 [Source:UniProtKB/Swiss-Prot;Acc:Q8RXL8]	77.96	0.0	0.0	0.0	0.0	77.16
AT1G06900	NA@Nardilysin-like [Source:UniProtKB/Swiss-Prot;Acc:F4HNU6]	96.08	63.8	31.97	0.0	33.43	31.79
AT1G06950	TIC110@Protein TIC110, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8LPR9]	33.34	33.21	0.0	33.48	69.59	66.19
AT1G06980	NA@6,7-dimethyl-8-ribityllumazine synthase [Source:UniProtKB/TrEMBL;Acc:Q9LMJ2]	0.0	0.0	0.0	0.0	0.0	124.6
AT1G07000	ATEXO70B2@Exocyst subunit Exo70 family protein [Source:UniProtKB/TrEMBL;Acc:A0A178WCB5]	0.0	0.0	0.0	0.0	54.07	0.0
AT1G07030	NA@At1g07030 [Source:UniProtKB/TrEMBL;Acc:Q8L6Z2]	82.7	82.2	0.0	0.0	0.0	0.0
AT1G07040	NA@At1g07040 [Source:UniProtKB/TrEMBL;Acc:Q9LMJ7]	68.15	0.0	67.76	68.61	71.02	0.0
AT1G07070	RPL35AA@60S ribosomal protein L35a-1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LMK0]	0.0	212.2	0.0	218.58	0.0	0.0
AT1G07080	NA@At1g07080/F10K1_15 [Source:UniProtKB/TrEMBL;Acc:Q93VQ6]	0.0	0.0	103.07	315.13	108.27	102.82
AT1G07090	LSH6@LSH6 [Source:UniProtKB/TrEMBL;Acc:A0A178WE41]	0.0	118.69	0.0	120.89	0.0	0.0
AT1G07110	FKFBP@FKFBP [Source:UniProtKB/TrEMBL;Acc:A0A178W4F2]	0.0	0.0	0.0	41.86	0.0	0.0
AT1G07135	NA@At1g07135 [Source:UniProtKB/TrEMBL;Acc:Q9LMK6]	148.9	0.0	0.0	150.83	0.0	0.0
AT1G07140	RANBP1A@Ran-binding protein 1 homolog a [Source:UniProtKB/Swiss-Prot;Acc:Q9LMK7]	81.28	323.16	403.53	409.57	169.32	80.43
AT1G07150	MAPKKK13@F10K1.14 protein [Source:UniProtKB/TrEMBL;Acc:Q9LMK8]	0.0	70.23	0.0	0.0	0.0	0.0
AT1G07170	NA@PHD finger-like domain-containing protein 5A [Source:UniProtKB/Swiss-Prot;Acc:P0DI19]	0.0	0.0	0.0	311.7	0.0	0.0
AT1G07200	SMXL6@Protein SMAX1-LIKE 6 [Source:UniProtKB/Swiss-Prot;Acc:Q9LML2]	53.42	0.0	82.41	53.73	55.71	0.0
AT1G07210	NA@F10K1.8 protein [Source:UniProtKB/TrEMBL;Acc:Q9LML3]	0.0	105.23	209.91	0.0	0.0	0.0
AT1G07230	NPC1@Non-specific phospholipase C1 [Source:UniProtKB/Swiss-Prot;Acc:Q8L7Y9]	0.0	0.0	54.37	0.0	0.0	54.13
AT1G07240	UGT71C5@UDP-glycosyltransferase 71C5 [Source:UniProtKB/Swiss-Prot;Acc:Q9FE68]	0.0	0.0	0.0	63.57	65.84	62.58
AT1G07250	UGT71C4@Flavonol 3-O-glucosyltransferase UGT71C4 [Source:UniProtKB/Swiss-Prot;Acc:Q9LML6]	0.0	0.0	0.0	0.0	67.8	64.44
AT1G07270	CDC6B@Cell division control protein 6 homolog B [Source:UniProtKB/Swiss-Prot;Acc:Q8W032]	0.0	61.03	0.0	0.0	0.0	0.0
AT1G07280	NA@At1g07280/F22G5_32 [Source:UniProtKB/TrEMBL;Acc:Q8VZC8]	0.0	58.69	0.0	0.0	0.0	0.0
AT1G07310	NA@Calcium-dependent lipid-binding (CaLB domain) family protein [Source:UniProtKB/TrEMBL;Acc:Q9LNV0]	0.0	258.82	0.0	0.0	0.0	128.88
AT1G07320	RPL4@RPL4 [Source:UniProtKB/TrEMBL;Acc:A0A384KN11]	0.0	0.0	122.12	0.0	0.0	0.0
AT1G07323	NA@\N	0.0	0.0	0.0	0.0	459.62	0.0
AT1G07350	SR45A@Serine/arginine-rich splicing factor SR45a [Source:UniProtKB/Swiss-Prot;Acc:Q84TH4]	77.96	155.0	77.44	0.0	81.21	69.09
AT1G07380	NA@Neutral/alkaline non-lysosomal ceramidase [Source:TAIR;Acc:AT1G07380]	41.92	0.0	0.0	0.0	0.0	0.0
AT1G07420	SMO2-2@Methylsterol monooxygenase 2-2 [Source:UniProtKB/Swiss-Prot;Acc:Q8VWZ8]	0.0	89.0	88.87	0.0	0.0	148.81
